image,text,sym_num_dice,sym_values,sym_colours,sym_sizes
sample_05694.png,A small peach die is shown with a value of four.,1,4,peach,small
sample_05695.png,The image shows a medium purple die showing six and a small peach die showing two.,2,6 2,purple peach,medium small
sample_05696.png,There are a medium white die showing four and a small yellow die showing one in the scene.,2,4 1,white yellow,medium small
sample_05697.png,The image shows one small green die with value four.,1,4,green,small
sample_05698.png,"The image shows a medium blue die showing six, a medium purple die showing two and a large white die showing five.",3,6 2 5,blue purple white,medium medium large
sample_05699.png,"This picture contains a medium purple die showing two, a small purple die showing two and a large purple die showing two.",3,2 2 2,purple purple purple,medium small large
sample_05700.png,A small green die is shown with a value of two.,1,2,green,small
sample_05701.png,A medium purple die is shown with a value of six.,1,6,purple,medium
sample_05702.png,There is one large peach die showing one.,1,1,peach,large
sample_05703.png,"This picture contains a large purple die showing six, a large white die showing two and a small yellow die showing three.",3,6 2 3,purple white yellow,large large small
sample_05704.png,This picture contains a medium blue die displaying six.,1,6,blue,medium
sample_05705.png,"The scene contains a large red die showing six, a small peach die showing two and a large yellow die showing one.",3,6 2 1,red peach yellow,large small large
sample_05706.png,This picture contains a medium green die showing two and a small purple die showing six.,2,2 6,green purple,medium small
sample_05707.png,There is one medium peach die showing five.,1,5,peach,medium
sample_05708.png,This picture contains a small white die displaying two.,1,2,white,small
sample_05709.png,"A scene with 2 small white dice is shown, displaying five and three.",2,5 3,white white,small small
sample_05712.png,"The image shows a small red die showing three, a large purple die showing three and a small white die showing four.",3,3 3 4,red purple white,small large small
sample_05713.png,There are a small red die showing four and a large blue die showing four in the scene.,2,4 4,red blue,small large
sample_05715.png,A small yellow die is shown with a value of four.,1,4,yellow,small
sample_05716.png,There is one large purple die showing two.,1,2,purple,large
sample_05717.png,The image shows a large blue die showing four and a large white die showing six.,2,4 6,blue white,large large
sample_05718.png,"The scene contains a medium peach die showing four, a large red die showing three and a small yellow die showing four.",3,4 3 4,peach red yellow,medium large small
sample_05720.png,The image shows one medium yellow die with value three.,1,3,yellow,medium
sample_05722.png,This picture contains a small yellow die showing five and a large yellow die showing four.,2,5 4,yellow yellow,small large
sample_05723.png,There are 2 small white dice showing one and three.,2,1 3,white white,small small
sample_05725.png,There is one medium yellow die showing two.,1,2,yellow,medium
sample_05726.png,"The image shows a large peach die showing five, a medium yellow die showing four and a small peach die showing five.",3,5 4 5,peach yellow peach,large medium small
sample_05727.png,"This picture contains a small white die showing five, a large yellow die showing one and a medium red die showing one.",3,5 1 1,white yellow red,small large medium
sample_05728.png,"The scene contains a small peach die showing five, a large red die showing five and a small blue die showing two.",3,5 5 2,peach red blue,small large small
sample_05729.png,"The scene contains a small red die showing five, a medium red die showing six and a small white die showing two.",3,5 6 2,red red white,small medium small
sample_05730.png,A small red die is shown with a value of six.,1,6,red,small
sample_05731.png,This picture contains a large peach die showing four and a medium yellow die showing one.,2,4 1,peach yellow,large medium
sample_05732.png,There are a small blue die showing four and a small peach die showing two in the scene.,2,4 2,blue peach,small small
sample_05736.png,The scene contains a large red die showing three and a small white die showing four.,2,3 4,red white,large small
sample_05737.png,This picture contains a medium blue die showing five and a large green die showing five.,2,5 5,blue green,medium large
sample_05738.png,"The image shows a medium yellow die showing four, a large peach die showing one and a medium green die showing six.",3,4 1 6,yellow peach green,medium large medium
sample_05739.png,"There are a large white die showing two, a large purple die showing one and a large yellow die showing four in the scene.",3,2 1 4,white purple yellow,large large large
